N,P,K,temperature,humidity,ph,rainfall,label
45.3334981116311,58.74797297046218,20.202211862791874,27.126148077770132,63.867023257342275,6.549408397638366,68.02802054344286,blackgram
38.79537056672123,76.27055882579354,21.34327692078924,23.04928494003448,58.636863163938656,4.598793951548286,160.92355513052766,pigeonpeas
60.204870924976156,46.93711729713413,22.839929738284795,25.083017713220265,67.06694790220119,6.588929320984617,84.93019987389388,maize
24.212782604800243,138.84865698913566,196.4063175411603,39.184661563940324,81.47083914816909,6.082585423632813,66.19249073930747,grapes
61.82356061537883,54.17272673754725,43.92478015344758,26.55583474310221,82.35059955469566,6.31361968803121,221.11019630614885,rice
11.023376173184221,28.17967385530133,32.68283177709305,27.564647220944245,49.75606255500143,6.417063086813082,90.36089702162515,mango
99.66026522419156,87.38683700907254,55.77935413150045,27.59967183629139,78.77653643903732,6.170174496266518,95.82892346061378,banana
34.70834808717559,145.24805223655352,194.84712061979832,21.560749231784424,93.65875014088337,6.2071475653648545,109.09144877218746,apple
19.514923134796312,81.06728971561421,20.876621351525532,20.378054213025845,67.69362908268059,6.662611008848753,43.6979501344982,lentil
85.8505149396298,42.41111143525226,22.951832226638835,19.21236321253266,67.22578510794212,6.171516454351916,86.30384198758817,maize
34.4428723632401,48.79228035086298,19.40326426950861,26.48153272973168,57.81102356189989,5.893483939235649,64.83824030742649,mothbeans
3.0220346223785817,24.121161072660943,36.90758919895951,24.71060234344306,91.82863969843494,7.036313984923294,106.23764236271678,pomegranate
96.28134274478587,39.988045557644774,28.727087382867502,27.50623415502198,55.071201927594636,7.083047120511499,149.86370776792185,coffee
93.0990242485292,46.9811833628637,41.070882773413224,25.360111184960513,78.73978365576181,7.093559579535027,182.63169659274186,jute
29.239739700445547,71.36491378532241,20.147377914206277,25.365961308610796,59.86769551715954,7.452192916455527,42.41091730411967,lentil
11.594099118502335,132.94810920145372,199.65394832112506,20.48460568767123,81.65289856165887,6.490603916411449,70.23377496091882,grapes
33.67243417531676,13.826683984056665,10.207787046184892,15.86124745006351,91.50417664486709,7.605405738482394,113.38685093870687,orange
79.29831564146856,58.08380847519035,26.974274794924902,18.073441911335415,65.84497120692602,6.836250388357885,77.28578124310837,maize
0.07174122972935361,120.78206858903361,207.75776965903714,22.01073633188247,92.01637386985631,5.824125501723038,120.77557194165011,apple
119.94329145740275,10.87800039972011,55.33536337656627,29.591414935434777,89.97667815974735,5.967798338672452,25.40371008297355,muskmelon
60.759014656089704,52.08458714597917,36.05492709948198,22.661982434487953,82.17644569275016,5.9853899936551125,257.62863835520807,rice
120.87836046677397,24.692585974870312,57.52592262201495,29.24155905954446,92.4320470791268,6.393044023658174,29.866559686249445,muskmelon
84.7542639190313,42.83394942126956,43.79712652691159,22.917564468089306,73.79752733470718,7.398288536713354,148.73979084126995,jute
21.88993721430492,61.747566300858935,76.98365657996456,19.414329307713952,15.770484759929161,6.460278988249162,87.4291507550644,chickpea
39.60019964250124,68.08701691988682,16.456377082772313,29.948877457100853,67.87197665606492,6.687784422566247,71.892018698821,blackgram
30.158887140106824,126.1637508305437,200.66000747039638,22.491032346935672,92.91960736595824,6.155376620391113,103.9283551989407,apple
1.9189448431092722,119.06414005565219,203.8697098307665,22.929992182149796,97.24300758327114,5.892896696053195,112.57849335911229,apple
33.78657468328787,139.04149707096224,203.30085986208516,21.328283805918158,92.92442395613818,5.823711866573921,105.13311820899894,apple
19.56805855259432,15.352849555461425,27.602035815503726,28.79774484935269,90.3143584528855,5.997283847904582,186.31446121780172,coconut
12.898161564657114,71.06370464441189,22.370546804665253,19.79780683906324,67.4445983609267,6.179582088211977,170.26651915506753,pigeonpeas
27.866136559864554,73.2635978138826,27.35098971601254,30.43812295217352,43.21587570134092,6.442037259720892,146.75305684877125,pigeonpeas
45.80644128389669,68.03070923362486,78.80834023849492,18.571703567284395,14.81775147270217,7.121343356372757,82.05240275596135,chickpea
36.62578757995119,136.6958058994991,207.90633684989788,20.402605910366788,94.59331761243331,6.077086387619581,114.85408074806934,apple
105.73952522341831,26.17451998281962,49.576578874761125,27.36440450211837,88.54799860241398,6.162438199939971,20.747553048129312,muskmelon
42.852317786358896,55.45760281064954,54.06292393426806,42.25102517818749,91.08454372588015,6.94009913086377,75.67112802937336,papaya
20.980461330244268,57.550901513721165,26.86812890666289,23.485852515008034,50.00071469556827,7.318243686523062,140.85686658893977,pigeonpeas
34.94798851841879,17.28233648870337,27.50771863947667,32.15021746868396,51.477353944765106,5.1831925603088145,95.80653030786641,mango
52.48077249837035,72.8502333682553,73.9318091430371,19.690431867544532,18.144904829645274,6.631544423061674,87.82631391458031,chickpea
33.15340942464387,59.30457943560885,27.071898673111043,25.426534293835232,66.58918111499081,7.750351190972067,54.34594666235945,lentil
22.39046146769594,18.478570468391723,21.783165362170344,27.093741273130995,95.78938472276758,5.879416339953101,151.440616856558,coconut
98.82850187063059,72.29549699871332,47.62029662613441,24.908227123196873,83.90248555479499,6.106967990800139,94.08669422580961,banana
29.397133576917742,141.25727708309975,194.93089188214938,23.588628280614774,89.44533431666717,5.531484397009894,113.20243388648971,apple
73.29034656929574,59.577301940413676,54.204958008535115,36.2897158585007,92.8217745090028,7.008883786438365,140.15908621595085,papaya
29.16118071865381,21.74946705105601,47.55854874352397,23.41820132060019,95.40827283835243,6.763395249732642,103.61716543670094,pomegranate
63.41610576166731,37.62072191155637,13.956595552540753,18.636712655674184,63.473527919512094,6.446234784295017,74.81812152264368,maize
73.02344650226891,52.1014883741351,39.93493188295907,26.721946090963364,74.14856701658411,6.713318150781397,182.86285484077487,jute
62.79563384847268,62.50977022432788,83.80730756137832,19.674490988613677,17.210979294814578,7.7001670648085865,100.20409370461647,chickpea
42.49547378815047,63.557045497668675,24.319261440532273,17.918415382815226,17.92325888138536,6.022946603953997,121.77984195509607,kidneybeans
74.29150767602702,37.27537760522774,33.91578185103783,24.283532185667227,79.20902939822815,7.020618735862575,164.57776750612024,jute
9.49092328299634,48.356688548273354,22.05547513288986,28.79474037446599,84.53606600437375,6.809998609793566,51.53964858695582,mungbean
113.17486686508724,67.93994430708975,48.378948264130464,29.782965264487864,82.61057737494657,6.122492444722711,110.95936774248497,banana
32.47152878359466,56.5713947879104,13.804684351413435,33.78688220588109,37.652721003335145,4.522113986717399,139.40587841555012,pigeonpeas
143.55281562280484,34.38795632493728,21.17864750246406,22.697377612751907,84.37207174260013,6.967942832625456,71.04310726577076,cotton
25.16725254706147,129.847241064043,195.01930389397415,22.077003055372572,81.37932921476599,5.705208699713065,65.0240850989541,grapes
38.932721117130725,45.93087291481018,45.08346872250897,29.150617949225957,92.64290813769409,6.8471732536457335,208.58805480965233,papaya
78.60299002269488,60.2072567012526,16.083653860131736,20.059967792453833,58.69116814883481,6.730588757380225,109.73898644847706,maize
41.58564168593398,16.596135543650504,36.191822590184024,33.81955032404024,54.94634857958338,4.936326674274396,100.76095810414402,mango
4.660622472863832,143.61653808210625,194.86119057333855,23.977994539899704,94.52383188804149,6.121334775378275,115.19499593695198,apple
26.80027654009583,6.517972619162158,25.323751998163374,26.088139799453486,98.54894215424716,6.024283407453264,222.47188853434392,coconut
43.383879680424904,61.84278629275121,13.732792493165617,34.963884214386795,30.515467435369306,4.970193845792472,119.62407163041804,pigeonpeas
44.85197619414101,63.041561817730106,20.868517936373863,27.942081995640144,35.53001939828824,4.654465178169421,96.27687368548095,pigeonpeas
101.56421624961882,79.7477322289145,45.71214766890167,27.110488570447544,84.26035329702377,5.713223606096909,86.51539336225086,banana
48.08343175124594,61.52073694487422,13.64653346000344,25.505309568085007,66.35251446320238,7.582717571003742,69.30247184203292,blackgram
136.59690911052257,39.87715449809012,18.298839130825606,24.11885572640603,78.61090361737867,7.783343006220296,88.6992566302002,cotton
69.86729804830895,59.05507366291908,35.953628733805246,24.964593222997063,79.01874497946629,7.1225575893941775,163.07008455862004,jute
2.0514298551230414,17.324186880570032,28.861736754406778,35.944728571948765,46.61307176069241,6.2832989850800764,96.62317742733948,mango
5.50770978405285,142.96570346219727,208.57230691406878,21.184691219163028,91.77078151061382,6.1273430208874435,101.67687643932477,apple
97.30219272901702,88.06166047801987,49.5137757326099,28.88373945492788,85.04484583001826,5.714949096467365,110.04795568614261,banana
4.280826344621379,57.239589564466606,26.350878836775927,27.894783872649352,82.26125741054476,6.280606155812731,53.665556685286994,mungbean
8.910639628886683,58.21779483811441,22.750661962596407,28.550381322006817,87.59719810048716,7.185246226355003,37.165715184141476,mungbean
35.21587773200233,46.372218990756835,20.03130559079169,28.223768422705277,82.9516656808826,6.286050182841499,34.956456962832306,mungbean
14.467685099489374,66.49194611052482,16.345619481632994,19.601981357652498,23.93284195092593,5.732686977996185,142.94362780546675,kidneybeans
54.49060000642823,58.51552915315675,19.533854921176363,28.252153700679997,63.89988778805508,6.723902232256605,72.06200766758695,blackgram
51.474767901185565,64.1758306469474,22.456691653276327,29.15648474836889,62.238962568424455,6.680158481485833,69.29325593035779,blackgram
26.401180866824646,63.48898451919713,20.305221041445975,34.73367955434584,53.42572051109072,4.940292558585559,182.78204483108814,pigeonpeas
63.06591430191325,60.803281549799046,47.97267766889624,43.39504958676057,94.03031321586025,6.9760218830250755,113.08529159446104,papaya
116.10607246145656,7.44923759193501,58.595082486615574,25.663590553154062,84.61365185683505,6.494116953224221,53.640510293455634,watermelon
23.75401564887921,36.61440929563349,24.241335583348977,30.12170478269,58.675233033796815,5.844981549064364,60.12655145628055,mothbeans
33.6292533069849,75.29853222316187,18.855372094357023,26.752887578423554,62.855193122485296,6.863631372444372,42.789869943057695,lentil
31.521596957596948,131.29367598490984,203.4096540961701,22.961359865988445,91.84598850307786,6.130473934438911,104.97265376742416,apple
45.58429583444892,65.56588248903881,78.51413780453228,19.63119144188681,14.06741370146582,7.9642941894200945,76.55527366488366,chickpea
34.359086177968436,76.45203790487169,16.024226369812183,23.67616426786651,66.93868325334846,7.781990160975207,40.31404526729465,lentil
30.77839617707247,60.445710197591964,49.55662852326175,34.3498892641592,93.01425981358307,6.919731693665426,179.8392476891842,papaya
74.67064416934443,49.253853769875015,16.318547287382604,26.16676917910419,73.2115891345672,6.254425206976158,82.05654173206509,maize
91.43519962582924,52.89767815209802,47.80467577685855,24.32388274854391,78.8652530034637,7.73687971662068,255.04905871442875,rice
19.91379294595525,63.886818672421434,19.94845801126096,21.54088525399819,26.37379260751957,5.683552824251879,122.84967084263573,kidneybeans
60.552741850030664,72.32312918660202,18.069536515558216,33.18708602727973,65.21289602374654,6.93700987926285,68.89293282909988,blackgram
36.916044764500995,43.693362929868705,18.784752955975748,24.900899434556695,51.320464979282264,4.589305871678837,36.08522801204239,mothbeans
29.317802652131906,61.97562880680635,52.580054384270994,33.773427478458146,92.27432805851289,6.997818130976934,183.41221696483507,papaya
83.08580390925421,21.840051259038372,23.157902191022952,24.524370376395584,52.73809500159962,6.109735387556377,186.17216015749167,coffee
4.0988395985360295,18.650341897318942,40.26074386971955,24.327346364902457,93.20717799043537,6.564739794020869,107.60552378419958,pomegranate
103.00981414341891,9.269953339692188,52.91783907790671,24.731589350498027,84.6195728596968,6.212265545363778,38.920415177065664,watermelon
8.990285849608115,138.0458900713871,200.16026913689493,22.93531140794047,95.20227012996907,5.912917523361802,107.84972507769812,apple
20.757207705736825,25.58125207461467,28.025311885250137,26.97762696238727,97.60994351191516,5.624050840795939,170.32993053369972,coconut
13.774414004583099,73.0923155212997,24.2186638276228,19.2128222877656,23.642390230617117,5.925336288995229,114.63154898651374,kidneybeans
110.77384541408361,94.19565538277652,53.357378438344725,26.933983523927754,84.50191623416907,5.809434611265877,101.35456095130867,banana
4.949034782675989,135.86874062322474,200.0617598982311,20.218881188424145,83.38618625358045,5.835172181123453,72.59948787670758,grapes
14.360250733289552,119.87622580213457,197.63508221385078,22.49984584759891,93.14805018492507,6.381801644000115,120.21201472804957,apple
95.64159816338993,41.135123444767764,39.811211766309015,25.520185353675128,82.8489359731381,6.6249327201620325,194.5938272434004,jute
113.33810553447312,21.59291662732591,49.66073467570625,28.581076327859304,95.4303099464736,6.272453949595068,21.545689543360655,muskmelon
13.267765324761445,33.95183252172772,30.486462735374403,27.856903443042942,50.66054584018374,6.412157557490575,97.33018265072494,mango
52.552115728646434,64.05784790408715,79.84632197160191,17.30191614966162,14.963762612337796,7.84884748896273,73.76052527806199,chickpea
33.67975733287286,45.52963958589593,19.111636714955214,28.456671523499374,81.89745102985658,6.21231831594045,36.57021882420997,mungbean
-2.212929774855538,68.25562898097084,21.14933837061134,28.46367356181183,62.521580881744946,7.869734731336489,52.14056607338713,lentil
96.73860576932074,22.524369990972314,48.52039468041349,29.128413180063664,92.15533782114996,6.774294119963644,26.94325489056897,muskmelon
60.842370031123586,52.6519647524621,54.49855950580923,33.21137631053792,93.02194529735979,6.7730785530150746,89.57691342921213,papaya
97.28427971668353,49.394709259818434,41.59928034292765,24.395563111625762,80.46387264619717,7.093629868864205,262.87514131294245,rice
31.89750466474335,121.66833880277933,195.87659276695624,22.341688956239185,93.57138437175382,6.109589077863943,125.58308445494195,apple
109.52875371386074,94.95754538283896,44.98513065478444,27.32774788940027,82.74863396244126,5.797314009413015,100.30451635167495,banana
78.04227230526769,44.653263033612234,41.33784479297632,21.237362348095314,82.31774045454367,7.257873994739394,192.2316959792666,rice
12.40502860418576,140.6696671145834,203.42744596158298,22.467486998844834,90.3979084419746,6.396376801498391,107.91078312498152,apple
30.20498004464096,41.921076437980275,14.127711682071244,27.921340360308495,88.65372452424275,6.510302419430551,43.359717837964034,mungbean
98.41869363146316,26.52448538858737,48.85502953366061,27.377524730904646,90.59526204592689,6.132279604550024,20.44675360972588,muskmelon
12.056519267088689,8.64541620930791,26.113599834591056,28.981055850871794,97.88947109160338,6.023574447699873,177.66729864110746,coconut
57.22363867826476,67.56896739540662,51.424937639479765,35.75624504114785,92.54145805185222,6.632992012830999,141.90852500480244,papaya
70.13356600665014,39.238110820667266,40.544578518829525,23.04374864186202,82.55074221299161,7.111642162523159,249.76581329626873,rice
92.39184671775578,48.080492462015926,46.789850241415834,23.969318727651324,70.79521225535177,6.556579572339741,150.85029126888142,jute
105.99950870434571,16.30660295073824,47.9707873945478,29.060687082731675,90.38590760311332,6.358593793807103,30.361154342287772,muskmelon
33.04891421815811,56.16960758194776,12.471338140017899,19.94061506221057,66.97515723319921,7.143426658780411,41.89789918917743,lentil
5.648617514465283,135.3184713590428,202.3710754327007,30.0526434870771,83.578235122131,5.898313863984051,65.55046682866038,grapes
2.601391309424111,82.16835262709291,16.76583982447566,28.83780006455277,65.91261808813185,7.410851969585953,41.13874643738145,lentil
86.94600489943366,29.70446622071067,29.317235136946458,24.82694201220966,49.301351083606825,7.040644094875624,137.73452976681642,coffee
44.935838449057705,60.03356236838128,26.359197942238325,27.5434538468929,62.134803356104,6.515470411820233,68.60495369508341,blackgram
4.752778397293772,145.39510532308324,202.8688732001035,21.203360711078236,90.9538796079597,5.55131704636537,104.59828436288498,apple
18.316390423237948,35.053885936756735,20.57953205107422,26.9444293837039,62.83449983575648,5.804938912973114,62.09042720803962,mothbeans
42.06658852696705,80.4303964786435,18.59231579817506,21.16047042145548,65.48497742914256,5.856088056916531,36.38869851761291,lentil
80.8503007219251,18.467207597306285,49.74047770885123,27.787492220965213,90.98826368692184,6.669305733665646,19.466356378678014,muskmelon
44.09452874194636,57.490618740196865,18.553407752930237,28.19218077112704,65.1502398765726,6.8220065262959135,71.89200097717668,blackgram
98.49089878512716,39.39548338206425,18.024392571180282,19.228107958365058,68.4347652605351,6.1191720486662105,87.36470324691652,maize
37.87933230725904,133.93734463036446,204.99289315599225,10.094058568580943,82.70056729596357,5.8889297225647494,60.91958280971638,grapes
73.10226715748666,44.0904165314688,42.51934017430018,25.157087123408957,78.03467878572674,6.1549831972159055,185.9736831056344,jute
19.99068491416413,58.85403126173577,81.67731708443014,18.788990712892787,15.412304826192615,7.824357482862288,94.43253584498125,chickpea
77.47612434182369,47.063282140022366,35.125641952251726,23.124651246153466,70.81791306094726,7.4848337171112815,166.88614080303486,jute
103.40067343677671,12.500345152462778,49.8748569673705,26.51221345839139,84.28172241122994,6.532504532168297,57.690071852797765,watermelon
29.506915724478585,12.111997602555967,29.347113846210792,25.68213050951634,97.1612023791012,5.592620241608348,218.3225014451125,coconut
115.27816462076504,29.688327122130374,25.095230699099268,23.480253326141106,61.344574753237396,6.729891851381689,189.16697579908825,coffee
63.925616832359886,40.58875294399156,22.328438729637124,18.249778623042378,63.14005423458924,5.992603577425957,60.26682429774306,maize
4.817868688114834,23.587854314508217,6.465064099616351,30.843725617143296,95.18619932512169,6.039521264465801,106.88675416169185,orange
33.54914847354279,137.98713696812084,198.36448489438834,22.265073990461858,90.41134243200791,6.246862726308576,119.34016465170413,apple
123.32802539209683,61.2231789053953,17.266831243969026,22.408794659368613,83.71188263095067,7.260341078151256,62.95872154022821,cotton
94.62646958405959,87.40078553602436,45.45504334740332,25.77995480759029,82.11807860953515,5.804088962067287,118.49962665779941,banana
11.031416688777409,64.5520542710451,16.879292549107507,27.81285629932696,63.80166424377796,7.344808172211197,42.915395928558425,lentil
92.93327439004213,27.02456871982482,48.18464191841026,27.168376109956466,93.31995994425088,6.372863553843562,23.320342916238385,muskmelon
56.14094737335698,54.597312772290884,58.71935484358889,33.43548214268817,89.31910701644705,6.710780867795119,236.91108961926264,papaya
103.96935733456522,6.403053378596814,36.56928095189613,27.62559615841985,92.36897234859244,6.166778936635538,26.969252868366446,muskmelon
95.58244400829965,54.84835237056568,38.356651188641045,26.750036605743265,83.04429602869699,7.077879563099358,287.0327643523937,rice
35.91791380113031,55.44300456022031,53.54913368311312,28.47147690237577,93.48461433191387,6.583164182780172,113.87038771442978,papaya
8.333483840060056,141.45502787437704,200.7110695186071,31.387143911279196,81.90384251994024,6.0307154501856255,63.356158502025345,grapes
67.83928905091447,62.966734565611915,49.47415710147962,31.7787934417031,92.1748182855146,6.554667684241295,78.09732638419895,papaya
73.5673355306604,33.59842527073824,24.726493725017914,22.466926796425852,59.236623877861184,5.884965405681186,70.22951879729327,maize
87.6374758142521,17.264963677359905,49.72964101318006,24.24850167083018,87.06130269461461,6.357695798479946,54.66190237964806,watermelon
7.375953627783682,66.96640223419811,19.65491294862585,24.237813997164753,63.40661056596283,6.68570396266464,46.498637217759956,lentil
82.03186600210493,37.60667631740361,39.84029359297137,23.837139198517534,86.52921715105879,6.3216062571992335,146.78396339221436,jute
38.37263099203555,60.764183627074345,20.857022289518113,34.4203464172358,38.401084845773774,5.574055367829647,170.22803962079485,pigeonpeas
22.351837096238768,70.06307506685908,16.6981039030364,27.62790459495175,64.0167120411046,7.77042331931189,37.5690140741535,lentil
62.369525448504255,39.93387481002475,17.146697911218382,25.031391598289833,64.70287593119056,6.016421196319156,76.07967225839843,maize
93.70614148929357,4.4219295673175125,52.77534353338887,24.947777746128605,87.87232347141891,6.479306804020973,44.00505069659612,watermelon
36.57765369446563,79.03659416154814,23.067350074149424,32.94043295454757,68.84055430158146,6.700935334825872,62.861682656891304,blackgram
16.412029068732245,63.16374681437404,17.596186196553052,20.94956598233731,24.95037364960978,5.683542915679332,122.22399304924743,kidneybeans
37.073823503357474,44.69273260328501,22.762819367037277,27.87177637672683,81.65060265488559,6.32987531493474,35.25119815494086,mungbean
1.1398969023631524,68.35794399200854,20.78409424684405,29.391626957339373,71.67416785555835,6.632651835907885,46.621215969931164,lentil
101.6617647905239,21.396375124826356,50.46059619848293,28.193964800482185,93.03130964842386,6.41096531626416,20.81678464583202,muskmelon
78.8719233241821,39.66978357107161,39.8906552681746,26.32347895802526,83.37146455242495,7.577828847188684,251.35201090133856,rice
47.3000978840663,45.67551208350037,43.5380758548126,38.27822901007353,96.06647978354117,6.534436921009824,219.22890902301194,papaya
35.693395718403195,10.061323217183787,8.179369717876583,34.39287893444685,93.44044556369653,7.165600412622359,103.60713388760664,orange
69.64669064107062,54.53855516521617,33.40939679366793,26.820003620480318,70.08628645954106,7.360718680313048,195.70561862036473,jute
31.188724492601075,36.60708972245692,28.714378918888873,33.765781121351615,52.68313621191126,6.50992730403589,99.98112651042719,mango
71.35453012066394,58.641286732954846,20.5726202637002,25.613799328650895,72.66756863313311,6.646977927985436,110.08543146077274,maize
39.839237455753604,63.727777475201236,14.809396795562826,28.386483616437655,63.80003799633547,6.5366304999607525,73.096673782076,blackgram
75.52215304390774,43.46880752954558,25.693337622991724,26.089988591008723,62.4325063060095,6.32766314471781,97.62899884973567,maize
89.14200732351547,90.45712632568035,53.99761015110203,25.31042494351597,80.93611382291886,6.242259765396171,96.49405257022794,banana
19.697890620811656,69.36725034141942,20.2931433947208,30.544986431497673,57.90271071717016,6.574235717596366,75.60645128781712,blackgram
36.4378023842316,22.58693257868183,42.027074461781616,25.42534364382665,95.46603320686226,7.026306441923086,101.82276752691953,pomegranate
35.97886359515941,61.81806157646133,17.481921242724116,34.23860499625054,39.486112772068566,5.642539735649163,165.26428472199115,pigeonpeas
93.27504508045376,53.338511627652835,46.22589527385113,24.71684896789638,79.219216357803,7.7067570015810265,257.2978139252311,rice
41.32331881423037,127.80307693767591,207.8790741755404,34.45079411091257,82.54302369983483,5.843610604557478,74.0190254798235,grapes
131.09438303352601,46.09079049019739,19.945335747085082,24.533954682124694,82.02626519078221,6.252655078312537,98.38399871428064,cotton
94.06316749722544,37.13603312435716,38.21390135989067,27.521203676377382,60.47764974390557,6.769479671803678,121.28134652515871,coffee
96.26069130259908,79.1062393280257,52.5780653894799,28.154596518331303,77.61932250742571,5.835329936428711,104.34174354697606,banana
55.52299512157253,57.51551692731554,84.35761961445627,20.18198753683941,13.231570677163756,6.75474181352256,89.1350736352747,chickpea
34.32192494782089,140.13249481613516,200.520511667705,35.667196279497844,81.40408244381237,6.372396949754051,67.2716913815565,grapes
123.99775437444919,37.163063073225125,30.374276608305138,23.129856277947773,68.73152040930657,6.747155991163839,163.37531994241,coffee
2.733137642303417,134.28332250518937,209.205491965809,17.720572565275795,78.89892866047053,6.32714113154903,70.82571803452036,grapes
37.4265432681865,62.93236693456601,19.692783674682428,17.639665017926003,17.613741126373377,5.880427855119154,117.42522347658442,kidneybeans
86.26397656099542,22.658912288989637,49.43888226418315,26.87892146029323,86.87421735811459,6.890761855236453,48.09374793810127,watermelon
11.26925902594651,59.38601353846492,21.356906263454498,20.42030703372039,40.11218885945858,4.738081611450998,135.32770255248386,pigeonpeas
32.186676334407764,10.688804548641833,5.109080938964743,23.403987800833857,90.28143904752446,7.542656272840264,102.38869440617621,orange
10.956374026585884,3.448469334204564,5.437004012595195,21.36555207782126,93.17899501152802,7.810829647042143,115.54598982671756,orange
